System*,Property Name,Property Address 1,Property City,Property State*,Property Zip,Units Count,Service Status*,Contract Status*,Property Type*,Risk Status*,Expiration Date,Effective Date,House Misc Code,Sales Stage *,Assigned AE *,In Stage Date,MDU Complex ID,Opportunity Type *,Opportunity Comments,No Sale Outcome *,No Sale Reason *
Chicago City,Auburn Commons,8136 S. Drexel,Chicago,IL,60619,28,Retail,Active,Condominium,>24,8/3/2019,8/3/2004,997C,,,,73626,,,,
Chicago City,Auburn Commons Apartments,8148-56 S. Drexel Avenue,Chicago,IL,60619,43,Retail,Active,Apartment,>24,8/3/2019,8/3/2004,,,,,100719,,,,
Chicago City,Auburn Gresham II f/k/a 6648 - 6656 S. Sacramento Apartments,3000 W. Marquette Road,Chicago,IL,60629,85,Retail,,Apartment,No Contract,,,788S,No Sale,"Cesario, James",3/25/2015,17354,Renewal,Property is cutting Comcast lines on 3/26/15 and does not want an agreeement.,"Service, No New Agreement",Other...
Chicago City,Austin Apartments,1609 - 1611 N. Central,Chicago,IL,60639,78,Retail,Active,Apartment,>24,3/19/2024,3/19/2009,967E,Completed,"Neufeld, Richard",4/7/2009,377993,New Build,Waiting for Owner to forward legal name and construction cost,,
Chicago City,Austin Oaks Apartments,10 S. Mason Avenue,Chicago,IL,60644,41,Retail,Active,Apartment,>24,11/4/2024,11/4/2009,247B,Completed,"Neufeld, Richard",12/8/2009,390404,Renewal,"Gut rehabb, needs new backbone",,
Chicago City,Austin Station Apartments,312 N. Central,Chicago,IL,60644,68,Retail,Active,Apartment,>24,1/22/2019,1/22/2009,990E,Completed,"Neufeld, Richard",2/18/2009,364389,New Build,Owner has three other Apatment buildings where we have paid $165.00 for exclusve marketing,,
Chicago City,Austin Towers Apartments,5501 W. Washington Boulevard,Chicago,IL,60644,169,Retail,Active,Apartment,>24,3/19/2022,3/19/2007,1215,,,,192931,,,,
Chicago City,Avalon Apartments,7845 - 7861 S. Avalon Avenue,Chicago,IL,60619,54,Retail,Active,Apartment,>24,3/30/2026,3/30/2011,787L,Completed,"Butler, David",3/30/2011,407504,Renewal,340 unit portfolio,,
Chicago City,Avant Apartments,347 W Chestnut,Chicago,IL,,331,Not Serviced,,Apartment,Not Serviced,,,,,,,434706,,,,
Chicago City,Avenue B Townhomes,1711 W. Belmont,Chicago,IL,60657,26,Retail,Active,Town Homes,Auto-Renewed,7/6/2016,7/6/2015,,,,,9513,,,,
Chicago City,Avenue Care Center,4505 S. Drexel Boulevard,Chicago,IL,60653,60,Not Serviced,,Nursing Home,Not Serviced,,,3274,No Sale,"Hazelhorst, Jennifer",5/15/2014,179618,Renewal,,"Service, No New Agreement",Other...
Chicago City,Avenue East Condominiums,160 E. Illinois Street,Chicago,IL,60611,133,Bulk,Active,Condominium,>12<=24,4/27/2017,4/27/2007,367L,Contact Made,"Metsa, Lori",8/18/2015,267001,Renewal,,,
Chicago City,Avenue N Apartments f/k/a 2829 N. Natoma Condominiums,2829 N. Natoma Avenue f/k/a 2827 - 2859 N. Natoma Avenue,Chicago,IL,60634,69,Retail,Active,Condominium,>24,10/5/2025,10/5/2010,951A,Completed,"Neufeld, Richard",10/5/2010,401059,New Build,,,
Chicago City,Aviation Lofts,1340 S. Michigan,Chicago,IL,60605,49,Not Serviced,,Apartment,Not Serviced,,,,,,,434872,,,,
Chicago City,Axis Apartments & Lofts,448 E. Erie Street (Suite 118),Chicago,IL,60611,615,Retail,Active,Apartment,>24,6/1/2018,6/1/2003,B892,No Sale,"Slovin, Michael",7/15/2014,91687,Renewal,,"Service, No New Agreement",Other...
Chicago City,Aztec Condominiums,2350 N. Lincoln Park West,Chicago,IL,60614,17,Bulk,Active,Condominium,>24,2/28/2020,2/28/2013,649H,Completed,"Metzer, Joshua",5/28/2013,9818,Renewal,Contract submitted through MCAT.,,
Chicago City,Bachelor Properties,1134 W. Wilson Avenue,Chicago,IL,60640,55,Retail,,Apartment,No Contract,,,778W,Assigned,"Klay, Jim",9/24/2015,408031,Renewal,,,
Chicago City,Bakas Apartments,6238 - 6246 N. Mozart,Chicago,IL,60659,21,Retail,Active,Apartment,>12<=24,6/20/2017,6/20/2002,499D,,,,73268,,,,
Chicago City,Balmoral Courts Condominium I,2400 W. Balmoral Avenue,Chicago,IL,60625,20,Retail,,Condominium,No Contract,,,149A,No Sale,"Kung, Theresa",8/17/2012,417103,Renewal,see Jackson Park Supportive,"Service, No New Agreement",Other...
Chicago City,Balmoral Courts Condominium II,2401 W. Balmoral Ave,Chicago,IL,60625,20,Retail,,Condominium,No Contract,,,667D,No Sale,"Kung, Theresa",8/17/2012,417104,Renewal,see Jackson Park Supportive,"Service, No New Agreement",Other...
Chicago City,Balmoral Courts Condominium III,2405 W Balmoral Avenue,Chicago,IL,60625,20,Retail,,Condominium,No Contract,,,666D,No Sale,"Kung, Theresa",8/17/2012,417105,Renewal,see Jackson Park Supportive,"Service, No New Agreement",Other...
Chicago City,Balmoral Courts Condominium V,2411 W. Balmoral Avenue,Chicago,IL,60625,20,Retail,,Condominium,No Contract,,,671D,No Sale,"Kung, Theresa",8/17/2012,417107,Renewal,see Jackson Park Supportive,"Service, No New Agreement",Other...
Chicago City,Bank Note Place Condominium Association,1910 S. Indiana Avenue,Chicago,IL,60615,118,Not Serviced,,Condominium,Not Serviced,,,,No Sale,"Metzer, Joshua",3/12/2013,406718,Win Back,"Received decision from Board, they have chosen to renew their agreement with MDU Comm and Silver IP.",No Right To Service,Comcast Service Experience
Chicago City,Barbara Jean Wright Courts,1025 W. Maxwell Street,Chicago,IL,60608,272,Retail,Active,Apartment,>24,1/1/2024,1/1/2014,897C,Completed,"Kung, Theresa",12/26/2013,161033,Renewal,Reassigned to Theresa,,
Chicago City,Baric Commons,232 E. 121st Place,Chicago,IL,60628,144,Retail,,Apartment,No Contract,,,,No Sale,"Taylor, Bryant",1/5/2015,416263,Win Back,,"Service, No New Agreement",Other...
Chicago City,Baric Lawndale Apartments,1860 S. Karlov Avenue,Chicago,IL,60623,113,Retail,Active,Apartment,>24,9/1/2022,9/1/2012,161G,Completed,"Kung, Theresa",10/2/2012,418514,Win Back,,,
Chicago City,Barry by the Lake Condominiums,512 W. Barry Avenue,Chicago,IL,60657,48,Bulk,Active,Condominium,>24,1/1/2018,1/1/2013,667A,Completed,"Cesario, James",1/10/2013,184869,Renewal,,,
Chicago City,Barry Quadrangle Condominiums,835 - 864 W. Barry,Chicago,IL,60657,116,Retail,Expired,Condominium,Expired,12/1/1999,12/1/1996,296Z,Contact Made,"Metsa, Lori",7/28/2015,9294,Win Back,"These 4 buildings are currently serviced by RCN thru a homerun system from back of building to roof thru PVC and to unit tiers in moldiing, on back sides of buildings, and our system will be built similar to this for cosmetic reasons, with a backbone",,
Chicago City,Basecamp Project,1009 N. Cleveland Avenue,Chicago,IL,60610,57,Not Serviced,,Town Homes,Not Serviced,,,,No Sale,"Metzer, Joshua",10/16/2014,427610,New Build,Sent bulk proposal.,No Right To Service,Other...
Chicago City,Beacon Apartment,4726 - 4734 N. Beacon,Chicago,IL,60640,37,Retail,Active,Apartment,>24,12/4/2024,12/4/2009,958E,Completed,"Neufeld, Richard",12/10/2009,232893,Renewal,backbone needs to be rebuilt per Orlando,,
Chicago City,Beacon Leland Apartments,4650 - 4656 N. Beacon,Chicago,IL,60640,22,Retail,Active,Apartment,>6<=12,8/28/2016,8/28/2006,802M,,,,219694,,,,
Chicago City,Beacon Lofts,203 S. Sangamon,Chicago,IL,60607,48,Not Serviced,,Condominium,Not Serviced,,,,Contact Made,"Metzer, Joshua",4/7/2015,218995,Win Back,,,
Chicago City,Beacon Square,4716-24 N. Beacon,Chicago,IL,60640,36,Retail,Active,Condominium,>24,11/21/2021,11/21/2006,03K3,Completed,"Neufeld, Richard",11/20/2008,219367,Renewal,,,
Chicago City,Beacon Street Apartments,4706 N. Beacon Street,Chicago,IL,60640,44,Retail,Active,Apartment,>24,7/30/2022,7/30/2012,170A,Completed,"Cesario, James",7/31/2012,357608,Renewal,,,
Chicago City,Beekman Place Townhomes,55 W. Goethe Street,Chicago,IL,60610,43,Bulk,Active,Condominium,>24,7/31/2019,7/31/2014,693E,Completed,"Metzer, Joshua",7/28/2014,9827,Renewal,"Spoke with Ronald, Board seeking other bids, next meeting is April 29th, following up then.",,
Chicago City,Belair Hotel Apts,424 W. Diversey Parkway,Chicago,IL,60614,233,Not Serviced,Expired,Apartment,Not Serviced,6/28/2013,6/28/2012,719X,,,,219159,,,,
Chicago City,Belden & Sheffield Apartments (Parliament Enterprises Portfolio),2300 N. Sheffield Avenue,Chicago,IL,60614,28,Retail,Active,Apartment,>24,6/14/2020,6/14/2015,958M,,,,411687,,,,
Chicago City,Belden by the Park,327 - 335 W. Belden Avenue (327 W Belden Avenue CSG Billing Address),Chicago,IL,60614,15,Bulk,Expired,Condominium,Expired,1/1/2006,1/1/2002,654H,,,,9830,,,,
Chicago City,Belden Centre,350 W. Belden Avenue,Chicago,IL,60614,61,Bulk,Active,Condominium,>12<=24,5/31/2017,5/31/2012,616A,Completed,"Kung, Theresa",10/3/2012,10011,Renewal,,,
Chicago City,Belden Stratford Apartments,2300 N. Lincoln Park West,Chicago,IL,60614,297,Retail,Active,Apartment,>24,2/28/2025,2/28/2013,614E,No Sale,"Valerio Jr, Gill",8/18/2015,10018,Addendum,,,Other...
Chicago City,Belden-Dayton Condominiums,2248 - 2250 N. Dayton (2248 N. Dayton CSG Billing Address),Chicago,IL,60614,12,Bulk,Active,Condominium,Auto-Renewed,6/20/2016,6/20/2015,652H,Unassigned,,1/23/2014,9312,Renewal,"JM 10/29 - Currently in bulk contract on auto-renewal, expires 6/20/2013, OPPORTUNITY.",,
Chicago City,Belgravia Terrace Condominiums,410-414 W. Wisconsin,Chicago,IL,60614,30,Retail,Active,Condominium,>24,10/12/2019,10/12/2004,939C,,,,162148,,,,
Chicago City,Bel-Harbour Condominiums,420 W. Belmont Avenue,Chicago,IL,60657,207,Not Serviced,,Condominium,Not Serviced,,,625Z,No Sale,"Neufeld, Richard",7/29/2011,75848,Renewal,Access had $30 rate more channles and included two HD boxes,Terminate Service,Competitive Price
Chicago City,Bell Court Condominiums,3400-10 N. Bell & 2232-38 W. Roscoe,Chicago,IL,60618,27,Retail,Active,Condominium,>24,10/29/2019,10/29/2004,1908,,,,161560,,,,
Chicago City,Bella Fiore Condominiums,7011 - 7015 N. Greenview Avenue,Chicago,IL,60626,24,Retail,Active,Condominium,Auto-Renewed,12/1/2015,12/1/2014,901S,,,,73029,,,,
Chicago City,Belle Estate Condominiums,2201 W. Touhy,Chicago,IL,60645,10,Retail,Franchise,Condominium,LOF,,4/1/1998,,,,,9315,,,,
Chicago City,Belle Plaine & Kimball Apartments,3355 - 3357 W. Belle Plaine,Chicago,IL,60618,13,Retail,Active,Apartment,Auto-Renewed,11/12/2016,11/12/2011,698,,,,17547,,,,
Chicago City,Belle Plaine Manor,3148 W. Belle Plaine Avenue,Chicago,IL,60618,50,Retail,,Apartment,No Contract,,,746,Unassigned,,1/23/2014,416090,Renewal,"Services Agreement Required letter sent 1/14/2013. JM 10/29 - Comcast serviced, no contract, 44% penetration.",,
Chicago City,Belle Shore Apartments,1062 W. Bryn Mawr Avenue,Chicago,IL,60660,145,Retail,Active,Apartment,>24,1/31/2025,1/31/2015,748W,Completed,"Valerio Jr, Gill",1/26/2015,9841,Renewal,10yr ROE renewal. Proposal template sent.,,
Chicago City,Belmont - Sheffield Apartments,3146 N. Sheffield,Chicago,IL,60614,54,Retail,,Apartment,No Contract,,,,,,,9834,,,,
Chicago City,Belmont Apartments,505 W. Belmont,Chicago,IL,60657,101,Retail,Active,Apartment,Auto-Renewed,4/13/2016,4/13/2015,M035,No Sale,"Perry, Kay'elen",10/12/2012,9316,Renewal,,"Service, No New Agreement",Competitive Service Offering
Chicago City,Belmont Harbor Village Condominiums,532- 540 W. Belmont,Chicago,IL,60657,45,Retail,Active,Apartment,>24,6/10/2020,6/10/2005,269B,,,,187573,,,,
Chicago City,Belmont Lofts Condominiums,4131 W. Belmont Avenue,Chicago,IL,60641,54,Bulk,Active,Condominium,>24,5/1/2020,5/1/2013,685A,Completed,"Cesario, James",4/30/2013,205957,Renewal,,,
Chicago City,Belmont Place,4645 W. Belmont Avenue,Chicago,IL,60641,110,Retail,Active,Senior Apartments,>24,8/1/2025,8/1/2015,555F,Completed,"Cesario, James",7/9/2015,30332,Renewal,,,
Chicago City,Belmont River Club Condominiums,2701 W. Riverview Parkway,Chicago,IL,60618,54,Retail,Active,Condominium,Auto-Renewed,11/5/2015,11/5/2013,991Q,Contract Document Review,"Herreweyers, Joe",6/26/2015,73425,Renewal,,,
Chicago City,Belmont River Club Townhomes,"3209-69 N. Washtenaw, 2624-58 W. Belmont, 3209-55 N. Talman, 2643-59 W. Melrose,",Chicago,IL,60618,88,Retail,Active,Condominium,Auto-Renewed,11/5/2015,11/5/2013,246A,Contract Document Review,"Herreweyers, Joe",6/25/2015,73391,Renewal,Foster Premier is the manager for this and the condos.,,
Chicago City,Belmont Tower,510 W. Belmont Avenue,Chicago,IL,60657,277,Not Serviced,Active,Senior Apartments,Not Serviced,1/1/2020,1/1/2015,108,Completed,"Metzer, Joshua",1/6/2015,416306,Win Back,,,
Chicago City,Belmont-Clark Tower,3200 N. Clark St.,Chicago,IL,60657,90,Not Serviced,,Apartment,Not Serviced,,,,,,,434852,,,,
Chicago City,Bernsen Apartments,7051 S. Bennett Avenue,Chicago,IL,60649,21,Retail,Active,Apartment,>12<=24,7/22/2017,7/22/2002,,Unassigned,,1/23/2014,72763,Renewal,,,
Chicago City,Bernsen Apartments,6945 S. Crandon,Chicago,IL,60649,29,Retail,Active,Apartment,>12<=24,7/22/2017,7/22/2002,106D,,,,72906,,,,
Chicago City,Berteau Avenue Building,1601-15 W. Berteau,Chicago,IL,60613,18,Retail,Active,Apartment,>24,1/6/2020,1/6/2005,816M,,,,178690,,,,
Chicago City,Berteau Manor,4200 - 4206 N. Ashland Avenue,Chicago,IL,60613,31,Retail,Active,Apartment,Auto-Renewed,1/1/2016,1/1/2011,568P,Negotiating,"Perry, Kay'elen",9/14/2015,408803,Renewal,,,
Chicago City,Berwyn Campbell Apartments,2411 W. Berwyn Avenue,Chicago,IL,60625,100,Retail,,Apartment,No Contract,,,148A,No Sale,"Perry, Kay'elen",6/24/2013,416243,Renewal,,"Service, No New Agreement",Other...
Chicago City,Berwyn Court Condominiums,2910 - 2920 W. Berwyn,Chicago,IL,60625,21,Retail,Expired,Condominium,Expired,2/7/2007,2/7/2002,901R,,,,17598,,,,
Chicago City,Beth Anne Senior Residences,1143 N. Lavergne,Chicago,IL,60651,85,Retail,Active,Senior Apartments,Auto-Renewed,7/12/2017,7/12/2012,829T,,,,73344,,,,
Chicago City,Beth-Anne Residences,4952 W. Thomas Street,Chicago,IL,60651,125,Retail,Active,Senior Apartments,Auto-Renewed,6/10/2017,6/10/2015,293Z,Contact Made,"Hazelhorst, Jennifer",8/19/2015,75242,Renewal,,,
Chicago City,Bethany Retirement Community,4950 N. Ashland,Chicago,IL,60640,168,Retail,Active,Retirement Home,>24,4/1/2020,4/1/2015,941Q,No Sale,"Cesario, James",9/2/2014,15334,Renewal,Ownerhsip had Retail Agreement in hand since 6/3/14. They wanted bulk options in addition and never responded to multiple attempts to sign existing or agree to terms on bulk.,"Service, No New Agreement",Other...
Chicago City,Bethel New Life,34 N. Keeler,Chicago,IL,60624,40,Retail,Active,Senior Apartments,Auto-Renewed,6/10/2017,6/10/2015,1095,,,,75245,,,,
Chicago City,Bethesda Home,7020 W. Wolfram Street,Chicago,IL,60634,13,Not Serviced,,Apartment,Not Serviced,,,680Z,No Sale,"Neufeld, Richard",7/21/2009,75909,Renewal,"Nursing home that is closing this building, and asking to bulk 2833 N Nordica","Service, No New Agreement",Other...
Chicago City,Bethesda Home & Retirement Center,2833 N. Nordica,Chicago,IL,60634,88,Retail,Expired,Nursing Home,Expired,9/18/1998,8/18/1998,718B,Unassigned,,3/4/2014,74383,Renewal,,,
Chicago City,Beverly Place,S. Hale Street & 102nd Place,Chicago,IL,60643,38,Retail,Active,Town Homes,>24,8/1/2025,8/1/2015,,Completed,"Esler, Theodore",9/15/2015,436043,New Build,,,
Chicago City,Beverly Place Apartments,1824 W. 103rd Street,Chicago,IL,60643,43,Retail,Active,Apartment,>24,7/20/2022,7/20/2007,,,,,277675,,,,
Chicago City,Bianca Place Condominiums,6454 - 6456 N.Mozart,Chicago,IL,60600,14,Retail,Active,Condominium,Auto-Renewed,3/18/2016,3/18/2015,,,,,9317,,,,
Chicago City,Bickerdike Apartments,1155 N. California,Chicago,IL,60622,30,Retail,Active,Apartment,>24,3/27/2023,3/27/2008,966E,Completed,"Neufeld, Richard",1/23/2009,301026,Renewal,,,
Chicago City,Bicycle Station Condominiums,1632 S. Indiana Avenue,Chicago,IL,60616,53,Retail,Active,Apartment,Auto-Renewed,1/30/2016,1/30/2015,729X,No Sale,"Metsa, Lori",5/20/2013,9665,Renewal,Wolin Levin,"Service, No New Agreement",Other...
Chicago City,Birchwood Court Condominiums,7715 - 7721 N. Hermitage,Chicago,IL,60626,30,Retail,Active,Condominium,Auto-Renewed,1/2/2017,1/2/2012,979Q,,,,17550,,,,
Chicago City,Birchwood Court Condominiums,6612 N. Ashland,Chicago,IL,60626,26,Retail,Active,Condominium,>24,4/12/2020,4/12/2005,386B,,,,184197,,,,
Chicago City,Birchwood Manor Apartments,1233 W. Jarvis Avenue,Chicago,IL,60626,20,Retail,Active,Apartment,>24,3/30/2021,3/30/2011,560A,Completed,"Corbin, Denise",3/30/2011,301707,Renewal,,,
Chicago City,Bishop Goedert Residences,"153 Tripp Avenue, Building 53",Chicago,IL,60639,70,Retail,,Apartment,No Contract,,,,Contact Made,"Taylor, Bryant",8/19/2015,435801,Win Back,,,
Chicago City,Bittersweet Condominiums,646 W. Bittersweet,Chicago,IL,60613,5,Retail,Active,Condominium,Auto-Renewed,10/1/2016,10/1/2015,,,,,12141,,,,
Chicago City,Blackhawk Apartments,840 W. Blackhawk,Chicago,IL,60642,324,Not Serviced,,Apartment,Not Serviced,,,,No Sale,"Neufeld, Richard",3/21/2012,407804,New Build,,"Service, No New Agreement",Other...
Chicago City,Blackstone Avenue Studio Apartments,5135 S. Blackstone Avenue,Chicago,IL,60615,36,Retail,Active,Apartment,>24,11/29/2021,11/29/2011,812A,Completed,"Neufeld, Richard",11/29/2011,411965,Renewal,,,
Chicago City,Blackstone Condominiums,6509 - 6511 S. Blackstone,Chicago,IL,60637,18,Retail,Active,Condominium,Auto-Renewed,3/11/2017,3/11/2012,934R,,,,17613,,,,
Chicago City,Blackstone Court,5724 - 32 S. Blackstone,Chicago,IL,60637,63,Retail,Active,Apartment,>12<=24,12/15/2016,12/15/2006,800M,Assigned,"Hirsch, Mike",9/30/2015,229391,Renewal,,,
Chicago City,Block 37 Apartments,108 N State Street,Chicago,IL,,690,Not Serviced,,Apartment,Not Serviced,,,,No Sale,"Valerio Jr, Gill",4/15/2015,434707,New Build,,"Service, No New Agreement",Competitive Service Offering
Chicago City,Block X Condominiums,1141-51 W. Washington,Chicago,IL,60607,99,Retail,,Condominium,No Contract,,,545D,No Sale,"Cesario, James",5/7/2014,408002,Renewal,,"Service, No New Agreement",Other...
Chicago City,Block Y Lofts,1330 W. Monroe Street & 1301 W. Madison Street,Chicago,IL,60607,179,Retail,Active,Condominium,Auto-Renewed,8/20/2017,8/20/2015,287Z,Negotiating,"Emperado, Todd",7/6/2015,73221,Renewal,,,
Chicago City,Bloomingdale Apartments,1745 N. Keystone Avenue,Chicago,IL,60639,111,Retail,Active,Apartment,Auto-Renewed,8/25/2016,8/25/2014,535D,Completed,"Slovin, Michael",8/24/2013,158249,Renewal,,,
Chicago City,Blue Moon Lofts,215 N. Aberdeen Street,Chicago,IL,60607,73,Bulk,Active,Condominium,>12<=24,10/27/2016,10/27/2011,687Z,Contact Made,"Esler, Theodore",9/23/2015,74228,Renewal,,,
Chicago City,Boardwalk Condominiums,4334 N. Clarendon Avenue,Chicago,IL,60613,30,Bulk,Active,Condominium,>24,12/1/2017,12/1/2012,632H,Completed,"Kung, Theresa",12/4/2012,9837,Renewal,,,
Chicago City,Boulevard Care Center,3405 S. Michigan,Chicago,IL,60616,65,Not Serviced,,Nursing Home,Not Serviced,,,382L,No Sale,"Larsen, Greg",5/19/2008,269070,Renewal,,"Service, No New Agreement",Competitive Service Offering
Chicago City,Boulevard Homes,1322 - 1357 S. Indiana Avenue,Chicago,IL,60605,36,Retail,,Town Homes,No Contract,,,944Q,No Sale,"Metzer, Joshua",10/6/2014,426048,Renewal,Angelica emailed. Board wants to proceed with bulk proposal.,"Service, No New Agreement",Other...
Chicago City,Boulevard Manor,2342 N. Kedzie Boulevard,Chicago,IL,60647,68,Retail,,Apartment,No Contract,,,388A,Contact Made,"Hirsch, Mike",9/23/2015,416248,Renewal,,,
Chicago City,Bradley Place,2431-59 W. Bradley Place,Chicago,IL,60618,36,Retail,Active,Apartment,Auto-Renewed,3/12/2017,3/12/2015,101M,,,,161035,,,,
Chicago City,Bradley Place II,2500-38 and 2501-37 W. Patterson Avenue,Chicago,IL,60618,24,Retail,Active,Town Homes,>24,10/12/2022,10/12/2007,266D,,,,232557,,,,
Chicago City,Brandon Shores Condominiums,6150 N. Kenmore Avenue,Chicago,IL,60660,56,Not Serviced,,Condominium,Not Serviced,,,,No Sale,"Cesario, James",3/24/2014,9319,Win Back,Property kept RCN for their provider.,"Service, No New Agreement",Competitive Price
Chicago City,Briar Place Apartments (Parliament Enterprises Portfolio),516 W. Briar Place,Chicago,IL,60657,48,Retail,Active,Apartment,>24,6/14/2020,6/14/2015,958M,,,,411691,,,,
Chicago City,Bridgeport Homes,"817 - 857 W. 31st Street, 840 - 848 W. 32nd Street,",Chicago,IL,60608,131,Retail,Active,Apartment,>24,2/13/2019,2/13/2009,514F,Assigned,"Metzer, Joshua",8/7/2015,378688,Renewal,,,
Chicago City,Bridgeport Station Lofts f/k/a The Lofts at Bridgeport Place,3501-3105 S. Morgan Street f/k/a 1038 W. 35th Street,Chicago,IL,60609,66,Retail,Active,Condominium,Auto-Renewed,2/3/2017,2/3/2015,180B,,,,198878,,,,
